source_object_type	source_object	source_field	target_object_type	target_object	target_field	relationship	line_no	line_relation_seq	line_content	confidence
PROCEDURE	RPT.PR_TEST_DEMO	PRODUCT_TYPE	TABLE	TEMP.TEST_EVENT_MASTER_P	PRODUCT_TYPE	SELECT_FIELD	441	0	               MAST.PRODUCT_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	PRODUCT_TYPE	TABLE	TEMP.TEST_EVENT_DETAIL_P	PRODUCT_TYPE	INSERT_SELECT_MAP	441	1	               MAST.PRODUCT_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	DEAL_TYPE	TABLE	TEMP.TEST_EVENT_MASTER_P	DEAL_TYPE	SELECT_FIELD	442	0	               MAST.DEAL_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	DEAL_TYPE	TABLE	TEMP.TEST_EVENT_DETAIL_P	DEAL_TYPE	INSERT_SELECT_MAP	442	1	               MAST.DEAL_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	EVENT_ID	TABLE	TEMP.TEST_EVENT_MASTER_P	EVENT_ID	SELECT_FIELD	443	0	               MAST.EVENT_ID,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	EVENT_ID	TABLE	TEMP.TEST_EVENT_DETAIL_P	EVENT_ID	INSERT_SELECT_MAP	443	1	               MAST.EVENT_ID,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	SEQUENCE_NUMBER	TABLE	TEMP.TEST_EVENT_MASTER_P	SEQUENCE_NUMBER	SELECT_FIELD	444	0	               MAST.SEQUENCE_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	SEQUENCE_NUMBER	TABLE	TEMP.TEST_EVENT_DETAIL_P	SEQUENCE_NUMBER	INSERT_SELECT_MAP	444	1	               MAST.SEQUENCE_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'SOURCE_SYSTEM'	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	445	0	               'SOURCE_SYSTEM',	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'SOURCE_SYSTEM'	TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_NAME	INSERT_SELECT_MAP	445	1	               'SOURCE_SYSTEM',	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_source_system	VARIABLE	RPT.PR_TEST_DEMO	lv_source_system	SELECT_EXPR	446	0	               lv_source_system	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_source_system	TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_VALUE	INSERT_SELECT_MAP	446	1	               lv_source_system	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_MASTER_P		SELECT_TABLE	447	0	          FROM TEMP.TEST_EVENT_MASTER_P MAST	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	PRODUCT_TYPE	TABLE	TEMP.TEST_EVENT_MASTER_P	PRODUCT_TYPE	WHERE	448	0	         WHERE MAST.PRODUCT_TYPE  = p_product_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_product_type	VARIABLE	RPT.PR_TEST_DEMO	p_product_type	WHERE	448	1	         WHERE MAST.PRODUCT_TYPE  = p_product_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	DEAL_TYPE	TABLE	TEMP.TEST_EVENT_MASTER_P	DEAL_TYPE	WHERE	449	0	           AND MAST.DEAL_TYPE     = p_deal_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_deal_type	VARIABLE	RPT.PR_TEST_DEMO	p_deal_type	WHERE	449	1	           AND MAST.DEAL_TYPE     = p_deal_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CREATION_DATE	TABLE	TEMP.TEST_EVENT_MASTER_P	CREATION_DATE	WHERE	450	0	           AND MAST.CREATION_DATE = ld_biz_date	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_biz_date	WHERE	450	1	           AND MAST.CREATION_DATE = ld_biz_date	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	EVENT_ID	TABLE	TEMP.TEST_EVENT_MASTER_P	EVENT_ID	WHERE	451	0	           AND MAST.EVENT_ID LIKE 'OTC_STO_%';	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'OTC_STO_%'	TABLE	TEMP.TEST_EVENT_MASTER_P	EVENT_ID	WHERE	451	1	           AND MAST.EVENT_ID LIKE 'OTC_STO_%';	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:ROW_COUNT	VARIABLE	RPT.PR_TEST_DEMO	lv_row_count	DIAGNOSTICS_FETCH_MAP	453	0	        GET DIAGNOSTICS lv_row_count = ROW_COUNT;	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	lv_insert_count	VARIABLE	RPT.PR_TEST_DEMO	lv_insert_count	SELECT_EXPR	454	0	        SET lv_insert_count = lv_insert_count + lv_row_count;	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_row_count	VARIABLE	RPT.PR_TEST_DEMO	lv_row_count	SELECT_EXPR	454	1	        SET lv_insert_count = lv_insert_count + lv_row_count;	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_insert_count	VARIABLE	RPT.PR_TEST_DEMO	lv_insert_count	VARIABLE_SET_MAP	454	2	        SET lv_insert_count = lv_insert_count + lv_row_count;	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_row_count	VARIABLE	RPT.PR_TEST_DEMO	lv_insert_count	VARIABLE_SET_MAP	454	3	        SET lv_insert_count = lv_insert_count + lv_row_count;	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P		INSERT_TABLE	456	0	        INSERT INTO TEMP.TEST_EVENT_DETAIL_P	REGEX
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	ACTIVE_FLAG	INSERT_TARGET_COL	458	0	            ACTIVE_FLAG,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	CREATION_DATE	INSERT_TARGET_COL	459	0	            CREATION_DATE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	AS_OF_DATE	INSERT_TARGET_COL	460	0	            AS_OF_DATE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	PRODUCT_TYPE	INSERT_TARGET_COL	461	0	            PRODUCT_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	DEAL_TYPE	INSERT_TARGET_COL	462	0	            DEAL_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	EVENT_ID	INSERT_TARGET_COL	463	0	            EVENT_ID,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	SEQUENCE_NUMBER	INSERT_TARGET_COL	464	0	            SEQUENCE_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_NAME	INSERT_TARGET_COL	465	0	            FIELD_NAME,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_VALUE	INSERT_TARGET_COL	466	0	            FIELD_VALUE	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ACTIVE_FLAG	TABLE	TEMP.TEST_EVENT_MASTER_P	ACTIVE_FLAG	SELECT_FIELD	468	0	        SELECT MAST.ACTIVE_FLAG,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ACTIVE_FLAG	TABLE	TEMP.TEST_EVENT_DETAIL_P	ACTIVE_FLAG	INSERT_SELECT_MAP	468	1	        SELECT MAST.ACTIVE_FLAG,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_biz_date	SELECT_EXPR	469	0	               ld_biz_date,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	TABLE	TEMP.TEST_EVENT_DETAIL_P	CREATION_DATE	INSERT_SELECT_MAP	469	1	               ld_biz_date,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	AS_OF_DATE	TABLE	TEMP.TEST_EVENT_MASTER_P	AS_OF_DATE	SELECT_FIELD	470	0	               MAST.AS_OF_DATE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	AS_OF_DATE	TABLE	TEMP.TEST_EVENT_DETAIL_P	AS_OF_DATE	INSERT_SELECT_MAP	470	1	               MAST.AS_OF_DATE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	PRODUCT_TYPE	TABLE	TEMP.TEST_EVENT_MASTER_P	PRODUCT_TYPE	SELECT_FIELD	471	0	               MAST.PRODUCT_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	PRODUCT_TYPE	TABLE	TEMP.TEST_EVENT_DETAIL_P	PRODUCT_TYPE	INSERT_SELECT_MAP	471	1	               MAST.PRODUCT_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	DEAL_TYPE	TABLE	TEMP.TEST_EVENT_MASTER_P	DEAL_TYPE	SELECT_FIELD	472	0	               MAST.DEAL_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	DEAL_TYPE	TABLE	TEMP.TEST_EVENT_DETAIL_P	DEAL_TYPE	INSERT_SELECT_MAP	472	1	               MAST.DEAL_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	EVENT_ID	TABLE	TEMP.TEST_EVENT_MASTER_P	EVENT_ID	SELECT_FIELD	473	0	               MAST.EVENT_ID,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	EVENT_ID	TABLE	TEMP.TEST_EVENT_DETAIL_P	EVENT_ID	INSERT_SELECT_MAP	473	1	               MAST.EVENT_ID,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	SEQUENCE_NUMBER	TABLE	TEMP.TEST_EVENT_MASTER_P	SEQUENCE_NUMBER	SELECT_FIELD	474	0	               MAST.SEQUENCE_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	SEQUENCE_NUMBER	TABLE	TEMP.TEST_EVENT_DETAIL_P	SEQUENCE_NUMBER	INSERT_SELECT_MAP	474	1	               MAST.SEQUENCE_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'REGION_CODE'	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	475	0	               'REGION_CODE',	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'REGION_CODE'	TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_NAME	INSERT_SELECT_MAP	475	1	               'REGION_CODE',	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_region_code	VARIABLE	RPT.PR_TEST_DEMO	lv_region_code	SELECT_EXPR	476	0	               COALESCE(lv_region_code, '')	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:''	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	476	1	               COALESCE(lv_region_code, '')	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_region_code	TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_VALUE	INSERT_SELECT_MAP	476	2	               COALESCE(lv_region_code, '')	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:''	TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_VALUE	INSERT_SELECT_MAP	476	3	               COALESCE(lv_region_code, '')	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_MASTER_P		SELECT_TABLE	477	0	          FROM TEMP.TEST_EVENT_MASTER_P MAST	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	PRODUCT_TYPE	TABLE	TEMP.TEST_EVENT_MASTER_P	PRODUCT_TYPE	WHERE	478	0	         WHERE MAST.PRODUCT_TYPE  = p_product_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_product_type	VARIABLE	RPT.PR_TEST_DEMO	p_product_type	WHERE	478	1	         WHERE MAST.PRODUCT_TYPE  = p_product_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	DEAL_TYPE	TABLE	TEMP.TEST_EVENT_MASTER_P	DEAL_TYPE	WHERE	479	0	           AND MAST.DEAL_TYPE     = p_deal_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_deal_type	VARIABLE	RPT.PR_TEST_DEMO	p_deal_type	WHERE	479	1	           AND MAST.DEAL_TYPE     = p_deal_type	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CREATION_DATE	TABLE	TEMP.TEST_EVENT_MASTER_P	CREATION_DATE	WHERE	480	0	           AND MAST.CREATION_DATE = ld_biz_date	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_biz_date	WHERE	480	1	           AND MAST.CREATION_DATE = ld_biz_date	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	EVENT_ID	TABLE	TEMP.TEST_EVENT_MASTER_P	EVENT_ID	WHERE	481	0	           AND MAST.EVENT_ID LIKE 'OTC_STO_%';	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'OTC_STO_%'	TABLE	TEMP.TEST_EVENT_MASTER_P	EVENT_ID	WHERE	481	1	           AND MAST.EVENT_ID LIKE 'OTC_STO_%';	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:ROW_COUNT	VARIABLE	RPT.PR_TEST_DEMO	lv_row_count	DIAGNOSTICS_FETCH_MAP	483	0	        GET DIAGNOSTICS lv_row_count = ROW_COUNT;	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	lv_insert_count	VARIABLE	RPT.PR_TEST_DEMO	lv_insert_count	SELECT_EXPR	484	0	        SET lv_insert_count = lv_insert_count + lv_row_count;	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_row_count	VARIABLE	RPT.PR_TEST_DEMO	lv_row_count	SELECT_EXPR	484	1	        SET lv_insert_count = lv_insert_count + lv_row_count;	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_insert_count	VARIABLE	RPT.PR_TEST_DEMO	lv_insert_count	VARIABLE_SET_MAP	484	2	        SET lv_insert_count = lv_insert_count + lv_row_count;	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	lv_row_count	VARIABLE	RPT.PR_TEST_DEMO	lv_insert_count	VARIABLE_SET_MAP	484	3	        SET lv_insert_count = lv_insert_count + lv_row_count;	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'Position: Insert dynamic detail rows by cursor'	VARIABLE	RPT.PR_TEST_DEMO	lv_err_pos	VARIABLE_SET_MAP	491	0	        SET lv_err_pos = 'Position: Insert dynamic detail rows by cursor';	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:0	VARIABLE	RPT.PR_TEST_DEMO	at_end	VARIABLE_SET_MAP	493	0	        SET at_end = 0;	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		CURSOR	c_event_detail	OPEN	CURSOR_READ	494	0	        OPEN c_event_detail;	REGEX
PROCEDURE	RPT.PR_TEST_DEMO		CURSOR	c_event_detail	FETCH	CURSOR_READ	498	0	            FETCH c_event_detail	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	CUSTOMER_NUMBER	VARIABLE	RPT.PR_TEST_DEMO	cv_customer_number	CURSOR_FETCH_MAP	499	0	             INTO cv_customer_number,	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	SUB_ACCOUNT_NUMBER	VARIABLE	RPT.PR_TEST_DEMO	cv_sub_account_number	CURSOR_FETCH_MAP	500	0	                  cv_sub_account_number,	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	DEAL_NUMBER	VARIABLE	RPT.PR_TEST_DEMO	cv_deal_number	CURSOR_FETCH_MAP	501	0	                  cv_deal_number,	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	DEAL_SUB_NUMBER	VARIABLE	RPT.PR_TEST_DEMO	cv_deal_sub_number	CURSOR_FETCH_MAP	502	0	                  cv_deal_sub_number,	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	EVENT_ID	VARIABLE	RPT.PR_TEST_DEMO	cv_event_id	CURSOR_FETCH_MAP	503	0	                  cv_event_id,	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	SEQUENCE_NUMBER	VARIABLE	RPT.PR_TEST_DEMO	cv_sequence_number	CURSOR_FETCH_MAP	504	0	                  cv_sequence_number,	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	PREMIUM_AMOUNT	VARIABLE	RPT.PR_TEST_DEMO	cv_premium_amount	CURSOR_FETCH_MAP	505	0	                  cv_premium_amount,	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	SETTLEMENT_AMOUNT	VARIABLE	RPT.PR_TEST_DEMO	cv_settlement_amount	CURSOR_FETCH_MAP	506	0	                  cv_settlement_amount,	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	TRADE_CCY	VARIABLE	RPT.PR_TEST_DEMO	cv_trade_ccy	CURSOR_FETCH_MAP	507	0	                  cv_trade_ccy,	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	SETTLEMENT_CCY	VARIABLE	RPT.PR_TEST_DEMO	cv_settlement_ccy	CURSOR_FETCH_MAP	508	0	                  cv_settlement_ccy,	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	OPTION_STYLE	VARIABLE	RPT.PR_TEST_DEMO	cv_option_style	CURSOR_FETCH_MAP	509	0	                  cv_option_style,	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	EXPIRY_DATE	VARIABLE	RPT.PR_TEST_DEMO	cv_expiry_date	CURSOR_FETCH_MAP	510	0	                  cv_expiry_date,	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	EXERCISE_DATE	VARIABLE	RPT.PR_TEST_DEMO	cv_exercise_date	CURSOR_FETCH_MAP	511	0	                  cv_exercise_date,	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	KNOCK_IN_FLAG	VARIABLE	RPT.PR_TEST_DEMO	cv_knock_in_flag	CURSOR_FETCH_MAP	512	0	                  cv_knock_in_flag,	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	KNOCK_OUT_FLAG	VARIABLE	RPT.PR_TEST_DEMO	cv_knock_out_flag	CURSOR_FETCH_MAP	513	0	                  cv_knock_out_flag;	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	at_end	PROCEDURE	RPT.PR_TEST_DEMO	at_end	CONTROL_FLOW_CONDITION	515	0	            IF at_end = 1 THEN	REGEX
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:1	PROCEDURE	RPT.PR_TEST_DEMO		CONTROL_FLOW_CONDITION	515	1	            IF at_end = 1 THEN	REGEX
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P		INSERT_TABLE	519	0	            INSERT INTO TEMP.TEST_EVENT_DETAIL_P	REGEX
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	ACTIVE_FLAG	INSERT_TARGET_COL	521	0	                ACTIVE_FLAG,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	CREATION_DATE	INSERT_TARGET_COL	522	0	                CREATION_DATE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	AS_OF_DATE	INSERT_TARGET_COL	523	0	                AS_OF_DATE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	PRODUCT_TYPE	INSERT_TARGET_COL	524	0	                PRODUCT_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	DEAL_TYPE	INSERT_TARGET_COL	525	0	                DEAL_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	EVENT_ID	INSERT_TARGET_COL	526	0	                EVENT_ID,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	SEQUENCE_NUMBER	INSERT_TARGET_COL	527	0	                SEQUENCE_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_NAME	INSERT_TARGET_COL	528	0	                FIELD_NAME,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_VALUE	INSERT_TARGET_COL	529	0	                FIELD_VALUE	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'A'	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	533	0	                'A',	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'A'	TABLE	TEMP.TEST_EVENT_DETAIL_P	ACTIVE_FLAG	INSERT_SELECT_MAP	533	1	                'A',	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_biz_date	SELECT_EXPR	534	0	                ld_biz_date,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	TABLE	TEMP.TEST_EVENT_DETAIL_P	CREATION_DATE	INSERT_SELECT_MAP	534	1	                ld_biz_date,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_biz_date	SELECT_EXPR	535	0	                ld_biz_date,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	TABLE	TEMP.TEST_EVENT_DETAIL_P	AS_OF_DATE	INSERT_SELECT_MAP	535	1	                ld_biz_date,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_product_type	VARIABLE	RPT.PR_TEST_DEMO	p_product_type	SELECT_EXPR	536	0	                p_product_type,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_product_type	TABLE	TEMP.TEST_EVENT_DETAIL_P	PRODUCT_TYPE	INSERT_SELECT_MAP	536	1	                p_product_type,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_deal_type	VARIABLE	RPT.PR_TEST_DEMO	p_deal_type	SELECT_EXPR	537	0	                p_deal_type,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	p_deal_type	TABLE	TEMP.TEST_EVENT_DETAIL_P	DEAL_TYPE	INSERT_SELECT_MAP	537	1	                p_deal_type,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	cv_event_id	VARIABLE	RPT.PR_TEST_DEMO	cv_event_id	SELECT_EXPR	538	0	                cv_event_id,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	cv_event_id	TABLE	TEMP.TEST_EVENT_DETAIL_P	EVENT_ID	INSERT_SELECT_MAP	538	1	                cv_event_id,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	cv_sequence_number	VARIABLE	RPT.PR_TEST_DEMO	cv_sequence_number	SELECT_EXPR	539	0	                cv_sequence_number,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	cv_sequence_number	TABLE	TEMP.TEST_EVENT_DETAIL_P	SEQUENCE_NUMBER	INSERT_SELECT_MAP	539	1	                cv_sequence_number,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'PREMIUM_AMOUNT'	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	540	0	                'PREMIUM_AMOUNT',	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'PREMIUM_AMOUNT'	TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_NAME	INSERT_SELECT_MAP	540	1	                'PREMIUM_AMOUNT',	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	cv_premium_amount	VARIABLE	RPT.PR_TEST_DEMO	cv_premium_amount	SELECT_EXPR	541	0	                COALESCE(CHAR(cv_premium_amount), '0')	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'0'	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	541	1	                COALESCE(CHAR(cv_premium_amount), '0')	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	cv_premium_amount	TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_VALUE	INSERT_SELECT_MAP	541	2	                COALESCE(CHAR(cv_premium_amount), '0')	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'0'	TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_VALUE	INSERT_SELECT_MAP	541	3	                COALESCE(CHAR(cv_premium_amount), '0')	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P		INSERT_TABLE	544	0	            INSERT INTO TEMP.TEST_EVENT_DETAIL_P	REGEX
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	ACTIVE_FLAG	INSERT_TARGET_COL	546	0	                ACTIVE_FLAG,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	CREATION_DATE	INSERT_TARGET_COL	547	0	                CREATION_DATE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	AS_OF_DATE	INSERT_TARGET_COL	548	0	                AS_OF_DATE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	PRODUCT_TYPE	INSERT_TARGET_COL	549	0	                PRODUCT_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	DEAL_TYPE	INSERT_TARGET_COL	550	0	                DEAL_TYPE,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	EVENT_ID	INSERT_TARGET_COL	551	0	                EVENT_ID,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	SEQUENCE_NUMBER	INSERT_TARGET_COL	552	0	                SEQUENCE_NUMBER,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_NAME	INSERT_TARGET_COL	553	0	                FIELD_NAME,	PARSER
PROCEDURE	RPT.PR_TEST_DEMO		TABLE	TEMP.TEST_EVENT_DETAIL_P	FIELD_VALUE	INSERT_TARGET_COL	554	0	                FIELD_VALUE	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'A'	UNKNOWN	UNKNOWN_SELECT_EXPR		SELECT_EXPR	558	0	                'A',	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	CONSTANT:'A'	TABLE	TEMP.TEST_EVENT_DETAIL_P	ACTIVE_FLAG	INSERT_SELECT_MAP	558	1	                'A',	PARSER
PROCEDURE	RPT.PR_TEST_DEMO	ld_biz_date	VARIABLE	RPT.PR_TEST_DEMO	ld_biz_date	SELECT_EXPR	559	0	                ld_biz_date,	PARSER
